,index,0,1,Digit
5510,5510,-24.847252,-15.599574,5
5511,5511,-40.548115,0.8767478,6
5512,5512,-2.7869542,41.914627,7
5513,5513,47.593872,-18.45078,0
5514,5514,13.573808,-41.21694,1
5515,5515,16.628504,-29.754349,2
5516,5516,-17.78342,-25.644873,3
5517,5517,32.288296,21.429556,4
5518,5518,-24.048159,-16.373245,5
5519,5519,39.104233,-25.746689,0
5520,5520,12.970405,-41.281013,1
5521,5521,17.967564,-31.21427,2
5522,5522,-12.146953,-7.069084,8
5523,5523,22.478565,9.119217,9
5524,5524,8.494504,-42.15235,1
5525,5525,20.86338,22.636236,4
5526,5526,37.236618,-22.883263,0
5527,5527,23.938477,16.535547,9
5528,5528,-23.1704,-10.002393,5
5529,5529,39.860073,-24.316694,0
5530,5530,-10.888457,-6.07078,8
5531,5531,43.55263,-12.85422,0
5532,5532,4.37704,32.073555,7
5533,5533,-15.615684,36.44837,7
5534,5534,2.0972807,-41.905178,1
5535,5535,7.4352064,-42.8133,1
5536,5536,21.585045,-26.667702,2
5537,5537,24.154736,14.632257,9
5538,5538,-7.745342,-13.626964,3
5539,5539,-47.895313,10.041636,6
5540,5540,-9.899253,37.835518,7
5541,5541,22.457472,-24.365303,2
5542,5542,3.8577025,-19.018044,3
5543,5543,-11.042944,-5.186246,8
5544,5544,7.988388,-38.96308,1
5545,5545,19.29084,-33.868336,2
5546,5546,24.528553,17.70673,9
5547,5547,-11.04113,-6.623436,8
5548,5548,-10.684333,-5.5215836,8
5549,5549,-5.1308484,44.145634,7
5550,5550,10.593097,-40.941566,1
5551,5551,-5.0486937,44.094757,7
5552,5552,7.643906,-38.850285,1
5553,5553,10.664305,-40.57172,1
5554,5554,47.932137,-19.056032,0
5555,5555,-8.782489,-14.996854,3
5556,5556,20.134367,22.972944,4
5557,5557,22.103848,-29.765379,2
5558,5558,-50.158752,15.306973,6
5559,5559,22.23931,21.075808,4
5560,5560,-19.108248,42.860104,7
5561,5561,19.996689,22.860405,4
5562,5562,27.180115,-27.429836,2
5563,5563,-11.972136,31.599781,7
5564,5564,19.89991,23.943054,4
5565,5565,17.699326,10.606011,9
5566,5566,-0.09267699,-50.078983,1
5567,5567,40.18994,-23.00189,0
5568,5568,-43.64399,15.387244,6
5569,5569,-12.282031,-6.76604,8
5570,5570,-29.710741,-14.249059,5
5571,5571,-27.490528,-15.595724,5
5572,5572,-25.103062,-14.924263,5
5573,5573,-12.431585,-11.458786,3
5574,5574,-25.265675,-14.980486,5
5575,5575,13.23766,10.705128,9
5576,5576,-14.829532,39.50156,7
5577,5577,19.949154,23.585293,4
5578,5578,-10.817417,2.438377,8
5579,5579,-19.162586,-5.119465,5
5580,5580,24.400908,14.276037,9
5581,5581,-39.956417,12.393776,6
5582,5582,25.19807,11.276477,9
5583,5583,-7.028256,-16.206738,3
5584,5584,48.256165,-10.175362,0
5585,5585,-1.8919045,-18.53622,3
5586,5586,-12.56729,1.9899596,8
5587,5587,15.747492,9.127695,9
5588,5588,-0.7357797,-49.561478,1
5589,5589,-2.7166264,5.509982,8
5590,5590,7.722935,-38.72885,1
5591,5591,-44.09579,-2.213006,6
5592,5592,45.15415,-19.028276,0
5593,5593,39.7869,-1.1783581,0
5594,5594,18.627586,-41.396027,1
5595,5595,18.879263,-33.65536,2
5596,5596,-9.309159,-20.301508,3
5597,5597,17.125875,25.708155,4
5598,5598,-19.925978,3.7129073,5
5599,5599,-44.0772,10.543109,6
5600,5600,4.6527634,32.431076,7
5601,5601,-7.218712,22.380157,8
5602,5602,14.204065,18.479017,9
5603,5603,49.122547,4.1756377,0
5604,5604,9.841326,-39.885094,1
5605,5605,22.526196,-30.975893,2
5606,5606,-8.496773,-16.22796,3
5607,5607,16.954754,25.855787,4
5608,5608,-29.44788,15.737757,5
5609,5609,-45.035965,15.805785,6
5610,5610,1.5192642,42.35363,7
5611,5611,-7.262503,22.370712,8
5612,5612,17.596655,9.596803,9
5613,5613,47.679237,5.266925,0
5614,5614,16.493538,-40.886692,1
5615,5615,21.946182,-30.529034,2
5616,5616,-8.442954,-29.440464,3
5617,5617,16.964432,26.872772,4
5618,5618,-28.408394,-2.8327909,5
5619,5619,-44.62083,9.451685,6
5620,5620,-3.6201756,43.50937,7
5621,5621,-3.8873198,4.383155,8
5622,5622,16.516443,19.526718,9
5623,5623,-13.966571,-14.151525,3
5624,5624,-28.851229,5.375922,5
5625,5625,-7.2276144,-28.750563,3
5626,5626,22.260368,-30.61358,2
5627,5627,20.23716,10.139597,9
5628,5628,-7.527686,-30.033747,3
5629,5629,22.426525,-30.789862,2
5630,5630,13.807492,-40.792973,1
5631,5631,16.57506,26.227972,4
5632,5632,-26.805878,-0.6954644,5
5633,5633,-25.003872,6.752912,5
5634,5634,24.310644,-31.165928,2
5635,5635,-5.9882674,-14.910417,3
5636,5636,18.95682,-33.65926,2
5637,5637,13.352746,-46.32147,1
5638,5638,-17.964827,-23.88286,3
5639,5639,27.004976,19.290035,9
5640,5640,0.50997484,42.663235,7
5641,5641,24.768183,-31.40172,2
5642,5642,13.33817,-32.71983,1
5643,5643,25.557405,-30.668102,2
5644,5644,-3.8672113,4.5479245,8
5645,5645,10.714838,23.973064,9
5646,5646,0.2301842,-43.114857,1
5647,5647,-3.9365325,4.447402,8
5648,5648,-0.9422761,5.6419554,8
5649,5649,-5.49541,40.972816,7
5650,5650,1.5210836,0.86214805,8
5651,5651,9.008028,-40.57291,1
5652,5652,41.394375,-14.719403,0
5653,5653,45.486336,-18.084007,0
5654,5654,-11.358711,29.753195,7
5655,5655,-11.482101,30.172724,7
5656,5656,-4.616766,4.2951856,8
5657,5657,-9.960783,38.81695,7
5658,5658,-28.997152,12.6807995,5
5659,5659,43.15353,-13.882841,0
5660,5660,-40.691288,5.2834964,6
5661,5661,-7.4268947,-47.957325,1
5662,5662,-30.302208,-8.28405,5
5663,5663,-4.7579885,40.244205,7
5664,5664,15.049336,30.549341,4
5665,5665,-40.656204,-1.5381222,6
5666,5666,-3.4975312,-40.74519,1
5667,5667,19.048542,-33.725414,2
5668,5668,-17.868914,-4.1876607,5
5669,5669,48.9687,-8.940826,0
5670,5670,-5.035577,43.376507,7
5671,5671,9.755187,14.87442,9
5672,5672,16.205126,10.960447,9
5673,5673,48.051495,-3.9200773,0
5674,5674,-8.976921,-33.24159,3
5675,5675,-4.6568847,4.279689,8
5676,5676,6.6164145,45.177532,4
5677,5677,14.201316,29.971148,4
5678,5678,-15.697046,-1.8139827,8
5679,5679,7.0393834,-43.435574,1
5680,5680,-6.130769,0.30040753,8
5681,5681,-41.073154,8.826422,6
5682,5682,-20.646637,-0.9300224,5
5683,5683,24.48986,7.908772,9
5684,5684,51.11628,-9.493676,0
5685,5685,49.068676,-10.664391,0
5686,5686,52.013744,-7.948351,0
5687,5687,-10.512974,-18.724752,3
5688,5688,-4.4152746,40.231735,7
5689,5689,8.343694,-42.575085,1
5690,5690,-43.6459,12.120115,6
5691,5691,16.572582,26.402666,4
5692,5692,25.268572,-30.809366,2
5693,5693,-39.475727,5.26202,6
5694,5694,-44.985905,13.818639,6
5695,5695,48.484303,-4.3037214,0
5696,5696,25.850958,23.565243,4
5697,5697,-25.687735,-2.524846,5
5698,5698,17.21289,25.689154,4
5699,5699,11.692034,-41.66863,1
5700,5700,-5.8268785,-23.586323,3
5701,5701,-3.9236975,4.5830803,8
5702,5702,-44.834732,9.208184,6
5703,5703,-12.642653,-13.689243,3
5704,5704,24.847322,10.414901,9
5705,5705,20.13544,7.2311025,9
5706,5706,-23.90296,6.9126534,5
5707,5707,17.151758,11.425847,9
5708,5708,-6.6921434,-16.999594,3
5709,5709,4.598914,31.876228,7
5710,5710,-4.861887,2.9454858,8
5711,5711,-23.085644,-6.000402,5
5712,5712,-44.459496,8.611736,6
5713,5713,25.779728,24.573023,4
5714,5714,-4.488605,39.483265,7
5715,5715,-41.339104,8.963766,6
5716,5716,22.23564,-30.796465,2
5717,5717,24.223598,-28.652386,2
5718,5718,49.071754,-10.369199,0
5719,5719,24.273245,16.136934,9
5720,5720,16.474987,26.37284,4
5721,5721,44.083046,-18.593464,0
5722,5722,-7.764447,-48.540043,1
5723,5723,18.960276,-8.785268,2
5724,5724,-5.5977554,-15.801655,3
5725,5725,39.57918,27.620285,4
5726,5726,-19.667038,-4.100213,5
5727,5727,-50.359863,1.5990286,6
5728,5728,-7.8585386,47.94211,7
5729,5729,-10.0476055,11.283098,8
5730,5730,9.425583,17.233253,9
5731,5731,42.405945,-19.427269,0
5732,5732,-10.079281,-49.794388,1
5733,5733,17.673658,-13.051309,2
5734,5734,5.916779,-5.867635,3
5735,5735,-27.831861,-7.999581,5
5736,5736,-44.635136,3.7096796,6
5737,5737,46.343227,-5.413701,0
5738,5738,-15.67632,-43.80364,1
5739,5739,20.460154,-6.4427485,2
5740,5740,-14.590524,-20.541615,3
5741,5741,28.03839,40.621784,4
5742,5742,-27.838587,-6.3435287,5
5743,5743,-44.881294,-8.075484,6
5744,5744,-14.476847,8.489904,8
5745,5745,-15.21497,29.933004,7
5746,5746,-25.919693,-44.624535,1
5747,5747,-2.0242784,-16.978579,3
5748,5748,20.368889,-4.5397334,2
5749,5749,-4.6876106,16.94322,8
5750,5750,38.048462,-5.6267757,0
5751,5751,-22.288673,34.129074,7
5752,5752,-31.60121,-6.9248347,5
5753,5753,8.317648,11.586058,9
5754,5754,29.872196,13.737051,9
5755,5755,-50.964935,4.9626613,6
5756,5756,41.105816,4.9902897,0
5757,5757,-15.869756,37.00674,9
5758,5758,25.214733,40.765484,4
5759,5759,-24.012348,-44.954033,1
5760,5760,2.9436738,-28.327587,3
5761,5761,24.462751,-2.9990253,2
5762,5762,-15.600943,-45.085407,1
5763,5763,24.44948,-3.1075392,2
5764,5764,-4.4689274,-16.651747,3
5765,5765,-6.352111,15.6937895,8
5766,5766,-3.5069487,-17.000538,3
5767,5767,18.301973,-13.657029,2
5768,5768,-47.879215,11.447515,6
5769,5769,-19.809122,-3.9828222,5
5770,5770,-51.47559,1.6974473,6
5771,5771,-4.7190228,16.950537,8
5772,5772,15.6380005,-18.653154,2
5773,5773,0.8877142,41.676884,7
5774,5774,27.303078,27.77673,4
5775,5775,-4.639698,16.444714,8
5776,5776,-7.83817,-40.262398,1
5777,5777,-5.170983,15.585596,8
5778,5778,35.70383,-15.157423,0
5779,5779,-27.618351,-5.9131904,5
5780,5780,1.4739416,-26.272842,3
5781,5781,8.320179,18.082605,9
5782,5782,40.722088,27.76895,4
5783,5783,-7.250409,-48.104465,1
5784,5784,29.202333,13.63773,9
5785,5785,19.903172,-5.8673935,2
5786,5786,-9.882538,-49.140095,1
5787,5787,3.513007,15.810356,9
5788,5788,-47.780117,4.4524193,6
5789,5789,-14.0055,40.69572,7
5790,5790,14.311827,8.7584095,9
5791,5791,41.180027,-0.28635097,0
5792,5792,20.663069,41.609474,4
5793,5793,-40.876335,1.9010309,6
5794,5794,-13.613288,-38.52469,1
5795,5795,-18.8885,35.97861,7
5796,5796,-4.767705,-28.419777,3
5797,5797,-10.8553295,13.920649,8
5798,5798,-10.354764,37.120728,7
5799,5799,20.60551,-18.515902,2
5800,5800,29.967989,12.244889,9
5801,5801,-52.29785,8.950386,6
5802,5802,-23.004105,-8.585591,5
5803,5803,-14.924207,7.305008,8
5804,5804,-0.030211046,-22.157766,3
5805,5805,4.8543663,20.993057,9
5806,5806,38.7697,-3.479449,0
5807,5807,-24.633522,-6.3047876,5
5808,5808,-18.635048,32.851078,7
5809,5809,-26.595203,-42.73386,1
5810,5810,-46.70294,-4.731796,6
5811,5811,-19.225065,-38.719257,1
5812,5812,33.30451,-16.833258,0
5813,5813,11.32264,10.546102,9
5814,5814,-19.009815,-21.75616,3
5815,5815,-13.119995,-25.168646,3
5816,5816,34.85354,35.949524,4
5817,5817,32.872032,34.8302,4
5818,5818,36.274597,-18.211504,0
5819,5819,-41.90393,-8.226177,6
5820,5820,20.255526,-4.0660996,2
5821,5821,-29.322426,-9.114246,5
5822,5822,33.844646,35.26172,4
5823,5823,17.813578,-11.231186,2
5824,5824,2.313565,-8.996651,3
5825,5825,40.797417,28.64624,4
5826,5826,-46.565372,13.798118,6
5827,5827,41.75664,-20.206308,0
5828,5828,50.565365,-11.4136095,0
5829,5829,10.747204,-10.432803,2
5830,5830,45.55941,2.8597806,0
5831,5831,-0.42864552,-49.3715,1
5832,5832,18.477316,22.015139,4
5833,5833,-22.022799,-8.87369,5
5834,5834,-47.480007,-2.9242883,6
5835,5835,26.042856,16.02282,7
5836,5836,-11.766912,1.220558,8
5837,5837,20.951328,10.066551,9
5838,5838,36.92367,-2.96017,0
5839,5839,-22.376972,-39.046837,1
5840,5840,13.040299,-4.2532587,2
5841,5841,-19.989885,-21.077314,3
5842,5842,18.077423,21.756035,4
5843,5843,-28.449268,-16.011639,5
5844,5844,-50.79115,11.258343,6
5845,5845,-4.882246,31.694387,7
5846,5846,-9.819531,15.48118,8
5847,5847,31.773376,-4.2565503,0
5848,5848,-7.6453576,-38.89149,1
5849,5849,26.49181,-30.65931,2
5850,5850,-5.563401,-30.494814,3
5851,5851,20.551243,22.650038,4
5852,5852,-29.879702,-8.96522,5
5853,5853,-41.149147,-11.681883,6
5854,5854,-4.822025,31.752403,7
5855,5855,-10.448794,9.245145,8
5856,5856,11.6374445,9.885503,9
5857,5857,-10.504141,13.72161,8
5858,5858,-14.400684,36.367954,7
5859,5859,10.9541235,-42.77738,1
5860,5860,-4.2168617,-30.124714,3
5861,5861,-5.0585155,31.692303,7
5862,5862,-27.788105,-16.452875,5
5863,5863,22.312557,-29.722715,2
5864,5864,0.75278795,2.5495121,8
5865,5865,38.631226,-12.708575,0
5866,5866,0.44334638,33.241337,7
5867,5867,-27.897728,-16.530796,5
5868,5868,12.539363,14.021108,9
5869,5869,12.814273,12.836514,9
5870,5870,41.3359,-11.177038,0
5871,5871,7.039759,10.320955,9
5872,5872,-6.436701,-49.922977,1
5873,5873,-3.8338113,-52.12515,1
5874,5874,-29.56765,-9.320218,5
5875,5875,-6.7956586,1.7968652,8
5876,5876,-5.9500494,0.2792144,8
5877,5877,-42.877735,-1.9375237,6
5878,5878,-2.5088224,-30.693277,3
5879,5879,20.70753,-32.922314,2
5880,5880,9.460273,-44.568634,1
5881,5881,-4.087164,9.802826,8
5882,5882,-4.559307,-17.389414,3
5883,5883,24.63356,-32.468155,2
5884,5884,-44.507137,12.692281,6
5885,5885,-26.43019,-16.49652,5
5886,5886,-37.71088,-10.940532,6
5887,5887,33.83002,13.030282,7
5888,5888,24.206043,20.173904,4
5889,5889,9.3932495,-43.46534,1
5890,5890,38.304302,-26.040384,0
5891,5891,-26.419796,-18.613768,5
5892,5892,-7.2520103,-27.237597,3
5893,5893,12.313648,-49.25835,1
5894,5894,23.963041,10.360134,9
5895,5895,19.271461,-32.82137,2
5896,5896,10.766596,-44.04211,1
5897,5897,30.134918,13.047153,9
5898,5898,-42.79746,0.2985908,6
5899,5899,40.86224,-21.214273,0
5900,5900,30.540726,25.39326,4
5901,5901,-39.703587,-11.393076,6
5902,5902,-4.9751477,-44.380066,1
5903,5903,-4.7438507,40.038887,7
5904,5904,1.6291531,-15.653608,3
5905,5905,-6.9172993,1.8568139,8
5906,5906,13.369111,16.469114,7
5907,5907,27.341965,-28.34933,2
5908,5908,13.549037,12.391121,9
5909,5909,-48.00124,-2.6575234,6
5910,5910,-27.297674,-16.38819,5
5911,5911,-4.0632005,10.336394,8
5912,5912,-18.209383,-26.778046,3
5913,5913,-28.289576,-18.857267,5
5914,5914,-4.131981,39.762115,7
5915,5915,0.29584172,-45.949913,1
5916,5916,-38.8017,2.3303115,6
5917,5917,6.7030888,-43.10997,1
5918,5918,41.549904,-16.431063,0
5919,5919,15.886736,12.451861,9
5920,5920,-40.251987,-7.203017,6
5921,5921,19.32141,-26.239222,2
5922,5922,-24.938099,-19.426466,5
5923,5923,20.347105,23.071308,4
5924,5924,18.749712,-26.585619,2
5925,5925,-4.055599,-27.958906,3
5926,5926,20.962276,23.068626,4
5927,5927,40.212414,23.441462,4
5928,5928,-39.643505,4.253944,6
5929,5929,46.943367,-18.980467,0
5930,5930,47.26098,-11.979945,0
5931,5931,23.475174,-32.377907,2
5932,5932,48.978447,-7.9968405,0
5933,5933,18.802782,-41.682747,1
5934,5934,14.231772,-21.642406,2
5935,5935,-13.219911,-12.638758,3
5936,5936,19.104877,10.586044,4
5937,5937,-23.337978,-13.104545,5
5938,5938,-40.889954,11.083514,6
5939,5939,1.1625844,40.49802,7
5940,5940,-10.848438,-4.605446,8
5941,5941,28.977226,6.1516337,9
5942,5942,42.967495,2.8914368,0
5943,5943,20.137178,-39.584915,1
5944,5944,14.218931,-21.76892,2
5945,5945,-13.772286,-12.802624,3
5946,5946,33.93035,19.163599,4
5947,5947,-19.805803,-9.260074,5
5948,5948,-40.931698,10.888187,6
5949,5949,3.1229765,44.97885,7
5950,5950,-4.2041783,-2.7496464,8
5951,5951,21.71655,5.761026,9
5952,5952,48.981075,-8.107986,0
5953,5953,20.684677,-42.405094,1
5954,5954,11.881527,-12.617478,2
5955,5955,-13.856161,-12.080834,3
5956,5956,34.065132,20.002113,4
5957,5957,-19.863016,-9.227502,5
5958,5958,-40.977695,11.046467,6
5959,5959,1.1116207,40.626564,7
5960,5960,-11.165501,-4.5448933,8
5961,5961,21.575163,5.7278957,9
5962,5962,-7.8641205,-7.548406,8
5963,5963,-40.921364,-2.232174,6
5964,5964,-23.507166,-13.368688,5
5965,5965,50.514763,2.8639631,0
5966,5966,-40.72151,10.553387,6
5967,5967,-9.597109,-4.444437,8
5968,5968,26.240482,7.7713294,9
5969,5969,33.331566,19.263996,4
5970,5970,21.078466,-43.766064,1
5971,5971,20.789408,6.439891,9
5972,5972,-18.849384,-14.3444605,5
5973,5973,-13.943667,-12.526561,3
5974,5974,41.075863,-23.497995,0
5975,5975,27.740149,20.541922,4
5976,5976,2.3788838,-0.71243876,8
5977,5977,28.345852,6.089637,9
5978,5978,21.288448,-41.26859,1
5979,5979,35.64135,18.988276,4
5980,5980,49.797413,-18.68952,0
5981,5981,-14.273052,-12.243698,5
5982,5982,-24.291409,-13.988221,5
5983,5983,14.226037,-21.673805,2
5984,5984,21.171898,-42.319065,1
5985,5985,-16.746914,-10.061308,5
5986,5986,33.7209,19.168829,4
5987,5987,50.69678,-18.434977,0
5988,5988,3.091383,44.45563,7
5989,5989,-40.472176,-2.7191665,6
5990,5990,46.62322,-9.200103,0
5991,5991,15.903116,-41.90139,1
5992,5992,3.260285,45.059853,7
5993,5993,49.51578,-8.580688,0
5994,5994,-41.742638,0.69885707,6
5995,5995,-9.527298,-4.5060263,8
5996,5996,28.239386,8.015897,9
5997,5997,-14.271767,-12.214259,5
5998,5998,21.206818,-44.89336,1
5999,5999,4.0296326,46.68194,7
6000,6000,21.646387,12.407852,9
6001,6001,-7.915122,0.6382992,8
6002,6002,-41.146915,-2.7194755,6
6003,6003,50.068436,-18.340977,0
6004,6004,2.5191445,-0.8374566,8
6005,6005,22.10459,-43.39882,1
6006,6006,-0.6359917,36.47468,7
6007,6007,3.114058,44.849716,7
6008,6008,21.309761,-40.962204,1
6009,6009,-13.955166,-13.187792,3
6010,6010,9.12715,-12.169358,2
6011,6011,-24.293104,-18.519121,3
6012,6012,19.48278,-42.39826,1
6013,6013,32.877144,19.977552,4
6014,6014,13.287322,-20.725529,2
6015,6015,53.460377,-9.882694,0
6016,6016,49.131985,-8.139072,0
6017,6017,-2.2879503,37.640846,7
6018,6018,-9.580557,-4.455804,8
6019,6019,28.126043,20.909733,4
6020,6020,-39.33113,-5.160614,6
6021,6021,27.97475,20.851065,4
6022,6022,25.855314,7.8539815,9
6023,6023,-13.808546,-12.808141,3
6024,6024,2.4075975,-0.7537859,8
6025,6025,38.320152,19.579973,4
6026,6026,1.5265232,39.96387,7
6027,6027,14.134472,-21.105486,2
6028,6028,-23.39472,-13.397169,5
6029,6029,-39.14781,5.812282,6
6030,6030,-14.272982,-12.889283,3
6031,6031,-39.056686,6.1676073,6
6032,6032,23.311493,5.623965,9
6033,6033,-41.016003,-2.395662,6
6034,6034,-0.5257849,-18.496408,3
6035,6035,38.155037,-25.42663,2
6036,6036,13.12445,-15.075701,2
6037,6037,28.531857,19.451591,4
6038,6038,-41.411526,10.338836,6
6039,6039,18.451376,17.335354,9
6040,6040,41.321045,-23.557972,0
6041,6041,13.203328,-20.695257,2
6042,6042,-18.818172,-15.610709,5
6043,6043,-19.705788,-9.528976,5
6044,6044,19.403177,-41.89816,1
6045,6045,-14.293512,-12.78972,3
6046,6046,-3.1234765,-5.0410857,3
6047,6047,23.323647,5.6544585,9
6048,6048,-2.7113383,34.50916,7
6049,6049,-3.9836843,-1.8074474,8
6050,6050,0.82098496,40.0632,7
6051,6051,14.366969,-20.93631,2
6052,6052,13.510438,-20.610937,2
6053,6053,-18.942192,-14.6246195,5
6054,6054,1.0646163,40.58222,7
6055,6055,25.050058,7.013972,9
6056,6056,-10.429897,-6.894998,8
6057,6057,13.563668,-14.63214,2
6058,6058,15.643778,-44.62147,1
6059,6059,-14.241918,-12.786288,3
6060,6060,18.215475,-41.744232,1
6061,6061,-9.071989,-27.000175,3
6062,6062,39.025566,2.0504413,0
6063,6063,0.97855604,-37.41241,1
6064,6064,20.59515,-31.115257,2
6065,6065,-11.224686,-11.015645,3
6066,6066,36.523613,26.263544,4
6067,6067,-30.897196,1.8130933,5
6068,6068,-48.86669,16.99557,6
6069,6069,-9.829916,41.760826,7
6070,6070,-12.481993,-3.857468,8
6071,6071,8.140975,4.886784,9
6072,6072,36.45645,3.2359536,0
6073,6073,0.90265983,-37.610233,1
6074,6074,19.941626,-24.45113,2
6075,6075,-13.1443815,-10.541706,3
6076,6076,39.65358,20.746193,4
6077,6077,-21.09235,0.8377625,5
6078,6078,-46.4608,7.047539,6
6079,6079,-4.275039,46.109226,7
6080,6080,-13.07171,-6.3373556,8
6081,6081,8.185974,4.874465,9
6082,6082,38.32273,3.5576108,0
6083,6083,1.5549871,-37.452377,1
6084,6084,25.953709,-29.08951,2
6085,6085,-10.98432,-11.197868,3
6086,6086,36.787743,26.474861,4
6087,6087,-29.373299,14.507247,5
6088,6088,-51.01632,3.2701979,6
6089,6089,-10.304714,41.541286,7
6090,6090,-13.243233,-4.8513675,8
6091,6091,8.201208,4.8562536,9
6092,6092,8.158393,-38.55847,1
6093,6093,26.039429,-29.215776,2
6094,6094,-48.5502,1.5090296,6
6095,6095,-30.081821,11.757157,5
6096,6096,-0.52539974,-19.73976,3
6097,6097,41.573826,2.6090674,0
6098,6098,-10.750126,39.473442,7
6099,6099,40.323456,2.6850884,0
6100,6100,36.06935,26.431522,4
6101,6101,-1.0554787,-36.69841,1
6102,6102,35.27385,27.128986,4
6103,6103,-11.060697,-11.928039,3
6104,6104,-50.295677,15.205924,6
6105,6105,-11.31207,40.98774,7
6106,6106,18.78896,-33.53381,2
6107,6107,-10.703814,-11.887336,3
6108,6108,-23.289022,-40.77717,1
6109,6109,6.4834642,-7.3525925,2
6110,6110,-1.2578617,-36.700825,1
6111,6111,20.957396,-23.523937,2
6112,6112,8.193922,4.924048,9
6113,6113,-50.813053,6.6375875,6
6114,6114,40.935204,0.16226004,0
6115,6115,-4.4390926,-37.216232,1
6116,6116,-0.5141339,-19.683016,3
6117,6117,41.082687,-0.042057436,0
6118,6118,19.45959,-24.167286,2
6119,6119,-12.185161,40.691235,7
6120,6120,-30.596241,12.137429,5
6121,6121,-14.319985,49.190636,7
6122,6122,-48.638527,2.2899039,6
6123,6123,21.421087,-30.670732,2
6124,6124,8.263504,4.8141327,9
6125,6125,8.551743,-39.473305,1
6126,6126,8.218082,4.9435353,9
6127,6127,48.261757,-3.4875383,0
6128,6128,-39.591084,14.045756,6
6129,6129,47.70996,-3.5725398,0
6130,6130,-50.262543,15.307265,6
6131,6131,41.571636,-0.6666845,0
6132,6132,19.968601,-24.590158,2
6133,6133,45.36061,-9.292357,0
6134,6134,-48.934433,-1.947252,6
6135,6135,-1.7409859,-36.82729,1
6136,6136,-27.672455,13.626828,5
6137,6137,-12.419152,-4.235935,8
6138,6138,35.095432,27.272682,4
6139,6139,-10.481787,-11.163708,3
6140,6140,39.363148,2.9719682,0
6141,6141,0.37046036,-40.256916,1
6142,6142,-29.329319,12.211454,5
6143,6143,23.893312,31.49556,4
6144,6144,29.393847,32.907166,4
6145,6145,-10.101915,-2.9948027,8
6146,6146,-21.043259,0.44091675,5
6147,6147,-3.9890528,46.25036,7
6148,6148,-29.565914,11.828218,5
6149,6149,-18.910372,37.728092,7
6150,6150,-12.343444,-4.1017594,8
6151,6151,-10.7389765,-11.980221,3
6152,6152,30.488337,23.115982,4
6153,6153,-9.694503,-7.6234403,8
6154,6154,-12.8748665,-5.1406336,8
6155,6155,-30.754263,-2.3449848,5
6156,6156,17.23791,-33.10511,2
6157,6157,8.195138,4.9091825,9
6158,6158,-11.6563,38.34716,7
6159,6159,-0.88747233,-37.45694,1
6160,6160,-0.6522484,-16.194242,3
6161,6161,-13.085264,-6.6405764,8
6162,6162,1.8020478,-40.067772,1
6163,6163,39.0586,3.3892946,0
6164,6164,-4.238783,46.259914,7
6165,6165,-21.675182,-7.445752,5
6166,6166,-2.8034458,18.8847,9
6167,6167,-49.32501,3.0863464,6
6168,6168,-2.6609974,19.002554,9
6169,6169,33.61832,36.30494,4
6170,6170,-18.420458,35.02526,7
6171,6171,-19.494448,35.70726,7
6172,6172,8.210775,4.857897,9
6173,6173,8.200212,4.90581,9
6174,6174,-11.077192,-11.92459,3
6175,6175,24.211676,31.07961,4
6176,6176,36.023434,26.51147,4
6177,6177,-0.5812198,-19.76107,3
6178,6178,-12.061074,-5.4212675,8
6179,6179,-49.116646,-1.0920074,6
6180,6180,7.5076575,-9.845345,2
6181,6181,34.265194,-5.160815,0
6182,6182,-5.8702188,-39.22844,1
6183,6183,19.585344,-10.115414,2
6184,6184,4.812236,-21.569904,3
6185,6185,24.728865,36.19653,4
6186,6186,-25.527498,-3.2212365,5
6187,6187,-50.542828,4.072532,6
6188,6188,-21.669416,38.676285,7
6189,6189,-8.818085,1.664553,8
6190,6190,9.010675,17.5933,9
6191,6191,38.906776,-3.1571488,0
6192,6192,-12.074051,-38.256744,1
6193,6193,18.007708,-10.079291,2
6194,6194,-1.2377509,-29.61861,3
6195,6195,33.911217,35.426315,4
6196,6196,-24.59394,-4.7008123,5
6197,6197,-47.35703,-1.3215083,6
6198,6198,-14.421792,37.335007,7
6199,6199,-8.029853,-1.1684959,8
6200,6200,12.453852,8.751156,9
6201,6201,41.444565,-10.151835,0
6202,6202,-15.871838,-45.020565,1
6203,6203,18.428694,-4.1911173,2
6204,6204,-3.4090953,-19.787415,3
6205,6205,26.07263,40.081326,4
6206,6206,-31.143772,4.0276446,5
6207,6207,-48.40516,-4.063618,6
6208,6208,-21.960876,35.860767,7
6209,6209,-10.247647,9.654073,8
6210,6210,2.5262754,15.705672,9
6211,6211,38.21274,-14.365764,0
6212,6212,-3.7609556,5.8431544,8
6213,6213,-3.3292236,-28.573917,3
6214,6214,8.805759,19.559994,9
6215,6215,-31.183043,3.7307189,5
6216,6216,-29.860655,-8.246109,5
6217,6217,18.906557,-9.185298,2
6218,6218,-47.464695,10.964199,6
6219,6219,-6.362978,2.666652,8
6220,6220,31.343842,32.994644,4
6221,6221,9.3115425,16.707527,9
6222,6222,-9.00442,-48.743057,1
6223,6223,-6.0600595,41.750122,7
6224,6224,-7.84669,-42.352795,1
6225,6225,18.831224,-4.478147,2
6226,6226,-6.3945904,-30.483414,3
6227,6227,-30.734468,2.6633825,5
6228,6228,28.626698,9.902683,9
6229,6229,-45.91357,-6.9935274,6
6230,6230,14.680141,9.197419,9
